ref_datetime,valid_datetime,latitude,longitude,Temperature,WindSpeed,WindSpeed:100,WindDirection:100,CloudCover,RelativeHumidity,PressureReducedMSL,SolarDownwardRadiation,TotalPrecipitation
2024-10-07T00:00:00Z,2024-10-10T21:00:00Z,52.6416477,1.3509559,6.78,4.03,7.62,312.59,0.66,81.38,100781.08,1.52,0.0
2024-10-07T00:00:00Z,2024-10-11T00:00:00Z,52.6416477,1.3509559,5.28,4.12,8.54,289.59,0.34,81.85,100905.43,2.56,0.0
2024-10-07T00:00:00Z,2024-10-11T03:00:00Z,52.6416477,1.3509559,3.66,3.89,8.46,274.71,0.0,82.55,101029.77,0.0,0.0
2024-10-07T00:00:00Z,2024-10-11T06:00:00Z,52.6416477,1.3509559,2.59,4.15,8.48,263.43,0.0,87.57,101141.68,114.18,0.0
2024-10-07T00:00:00Z,2024-10-11T09:00:00Z,52.6416477,1.3509559,6.14,5.17,8.0,263.89,0.0,79.02,101290.9,364.37,0.0
2024-10-07T00:00:00Z,2024-10-11T12:00:00Z,52.6416477,1.3509559,10.87,6.0,8.75,256.81,0.19,63.65,101278.46,311.77,0.0
2024-10-07T00:00:00Z,2024-10-11T15:00:00Z,52.6416477,1.3509559,11.78,6.1,9.62,257.38,0.46,57.77,101228.73,58.12,0.0
2024-10-07T00:00:00Z,2024-10-11T18:00:00Z,52.6416477,1.3509559,8.72,3.54,8.33,235.92,0.0,71.1,101234.95,0.61,0.0
2024-10-07T00:00:00Z,2024-10-11T21:00:00Z,52.6416477,1.3509559,7.32,4.16,8.68,229.61,0.0,76.51,101222.51,1.49,0.0
2024-10-07T00:00:00Z,2024-10-12T00:00:00Z,52.6416477,1.3509559,6.14,4.27,8.96,229.4,0.0,79.26,101172.77,,
2024-10-07T00:00:00Z,2024-10-07T00:00:00Z,52.2700912,0.7082557,14.26,5.47,9.24,233.01,0.88,90.87,99475.45,0.0,
2024-10-07T00:00:00Z,2024-10-07T01:00:00Z,52.2700912,0.7082557,13.75,5.52,9.15,240.32,0.92,89.77,99574.93,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T02:00:00Z,52.2700912,0.7082557,13.4,5.61,9.18,243.81,0.89,88.83,99574.93,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T03:00:00Z,52.2700912,0.7082557,12.43,5.15,8.87,242.32,0.57,82.08,99674.41,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T04:00:00Z,52.2700912,0.7082557,11.73,4.48,7.84,228.28,1.0,89.77,99724.15,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T05:00:00Z,52.2700912,0.7082557,11.57,3.91,7.43,223.17,0.81,91.65,99773.88,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T06:00:00Z,52.2700912,0.7082557,11.62,3.66,7.36,219.27,0.89,92.12,99773.88,14.85,0.0
2024-10-07T00:00:00Z,2024-10-07T07:00:00Z,52.2700912,0.7082557,12.0,4.08,7.39,209.21,0.65,91.49,99823.62,95.02,0.0
2024-10-07T00:00:00Z,2024-10-07T08:00:00Z,52.2700912,0.7082557,12.97,4.74,7.43,206.51,0.5,88.2,99873.36,184.5,0.0
2024-10-07T00:00:00Z,2024-10-07T09:00:00Z,52.2700912,0.7082557,14.26,6.13,9.2,219.86,0.59,80.36,99898.23,253.49,0.0
2024-10-07T00:00:00Z,2024-10-07T10:00:00Z,52.2700912,0.7082557,15.19,5.93,8.85,217.01,1.0,74.53,99873.36,283.51,0.0
2024-10-07T00:00:00Z,2024-10-07T11:00:00Z,52.2700912,0.7082557,16.04,6.11,8.98,216.72,1.0,68.55,99873.36,325.1,0.0
2024-10-07T00:00:00Z,2024-10-07T12:00:00Z,52.2700912,0.7082557,16.86,6.09,8.82,217.52,0.56,66.16,99873.36,364.96,0.0
2024-10-07T00:00:00Z,2024-10-07T13:00:00Z,52.2700912,0.7082557,17.67,5.51,7.82,212.69,0.2,61.06,99848.49,316.59,0.0
2024-10-07T00:00:00Z,2024-10-07T14:00:00Z,52.2700912,0.7082557,18.16,4.93,7.14,209.01,0.69,58.71,99823.62,246.16,0.0
2024-10-07T00:00:00Z,2024-10-07T15:00:00Z,52.2700912,0.7082557,18.0,5.09,7.7,199.2,0.3,58.71,99798.76,164.47,0.0
2024-10-07T00:00:00Z,2024-10-07T16:00:00Z,52.2700912,0.7082557,17.03,4.8,7.66,190.14,0.18,66.16,99773.88,57.42,0.0
2024-10-07T00:00:00Z,2024-10-07T17:00:00Z,52.2700912,0.7082557,15.7,3.55,6.86,181.72,0.11,72.99,99773.88,1.55,0.0
2024-10-07T00:00:00Z,2024-10-07T18:00:00Z,52.2700912,0.7082557,14.12,3.18,7.2,172.19,0.71,83.02,99798.76,0.13,0.0
2024-10-07T00:00:00Z,2024-10-07T19:00:00Z,52.2700912,0.7082557,13.07,3.13,7.16,170.41,0.66,90.08,99798.76,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T20:00:00Z,52.2700912,0.7082557,12.48,2.64,6.41,169.71,1.0,89.3,99798.76,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T21:00:00Z,52.2700912,0.7082557,11.95,2.5,6.43,156.59,1.0,89.93,99749.02,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T22:00:00Z,52.2700912,0.7082557,11.95,2.06,5.87,144.98,1.0,90.24,99674.41,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T23:00:00Z,52.2700912,0.7082557,12.16,2.56,6.61,127.05,1.0,91.65,99624.67,0.27,0.3
2024-10-07T00:00:00Z,2024-10-08T00:00:00Z,52.2700912,0.7082557,12.67,2.5,6.16,129.48,1.0,93.69,99574.93,0.8,1.66
2024-10-07T00:00:00Z,2024-10-08T01:00:00Z,52.2700912,0.7082557,12.86,2.11,5.21,141.08,1.0,94.32,99574.93,0.0,0.72
2024-10-07T00:00:00Z,2024-10-08T02:00:00Z,52.2700912,0.7082557,13.24,3.18,6.29,150.7,1.0,94.0,99500.33,0.13,0.09
2024-10-07T00:00:00Z,2024-10-08T03:00:00Z,52.2700912,0.7082557,13.16,3.39,6.71,150.36,1.0,95.26,99450.59,0.0,0.0
2024-10-07T00:00:00Z,2024-10-08T04:00:00Z,52.2700912,0.7082557,13.16,3.37,6.82,156.26,1.0,95.57,99425.72,0.09,0.0
2024-10-07T00:00:00Z,2024-10-08T05:00:00Z,52.2700912,0.7082557,13.18,3.61,6.98,173.02,1.0,95.57,99400.85,1.07,0.0
2024-10-07T00:00:00Z,2024-10-08T06:00:00Z,52.2700912,0.7082557,12.91,3.42,6.59,188.49,1.0,94.32,99375.98,13.7,0.0
2024-10-07T00:00:00Z,2024-10-08T07:00:00Z,52.2700912,0.7082557,12.86,3.33,6.35,193.69,0.76,94.63,99450.59,70.63,0.0
2024-10-07T00:00:00Z,2024-10-08T08:00:00Z,52.2700912,0.7082557,13.45,3.51,5.49,180.31,1.0,92.44,99525.2,150.84,0.0
2024-10-07T00:00:00Z,2024-10-08T09:00:00Z,52.2700912,0.7082557,14.28,4.23,6.05,175.93,1.0,87.1,99525.2,181.08,0.0
2024-10-07T00:00:00Z,2024-10-08T10:00:00Z,52.2700912,0.7082557,15.24,4.98,7.41,180.14,1.0,81.61,99500.33,196.51,0.3
2024-10-07T00:00:00Z,2024-10-08T11:00:00Z,52.2700912,0.7082557,15.49,5.76,8.37,190.6,0.75,82.32,99475.45,338.85,0.01
2024-10-07T00:00:00Z,2024-10-08T12:00:00Z,52.2700912,0.7082557,16.6,5.57,7.89,197.07,0.5,74.45,99450.59,346.47,0.01
2024-10-07T00:00:00Z,2024-10-08T13:00:00Z,52.2700912,0.7082557,17.18,5.42,7.74,196.86,0.63,70.75,99425.72,308.07,0.0
2024-10-07T00:00:00Z,2024-10-08T14:00:00Z,52.2700912,0.7082557,17.35,5.5,7.96,198.71,0.55,68.43,99400.85,246.53,0.0
2024-10-07T00:00:00Z,2024-10-08T15:00:00Z,52.2700912,0.7082557,17.05,5.17,7.71,196.01,0.45,68.94,99375.98,142.15,0.0
2024-10-07T00:00:00Z,2024-10-08T16:00:00Z,52.2700912,0.7082557,16.59,4.69,7.58,189.34,0.47,69.18,99375.98,47.58,0.0
2024-10-07T00:00:00Z,2024-10-08T17:00:00Z,52.2700912,0.7082557,15.66,4.03,7.38,185.85,0.59,73.17,99375.98,1.82,0.0
2024-10-07T00:00:00Z,2024-10-08T18:00:00Z,52.2700912,0.7082557,14.34,3.16,6.99,172.15,1.0,80.59,99375.98,0.67,0.0
2024-10-07T00:00:00Z,2024-10-08T19:00:00Z,52.2700912,0.7082557,13.4,3.41,7.62,162.5,0.89,85.69,99326.24,0.0,0.0
2024-10-07T00:00:00Z,2024-10-08T20:00:00Z,52.2700912,0.7082557,13.1,3.73,8.07,155.36,1.0,89.77,99301.38,0.0,0.02
2024-10-07T00:00:00Z,2024-10-08T21:00:00Z,52.2700912,0.7082557,13.1,3.62,7.33,153.92,1.0,94.0,99301.38,0.84,0.0
2024-10-07T00:00:00Z,2024-10-08T22:00:00Z,52.2700912,0.7082557,13.34,3.9,7.4,152.92,1.0,93.69,99251.63,0.0,0.0
2024-10-07T00:00:00Z,2024-10-08T23:00:00Z,52.2700912,0.7082557,13.32,3.95,7.13,156.09,1.0,93.06,99177.03,1.06,0.0
2024-10-07T00:00:00Z,2024-10-09T00:00:00Z,52.2700912,0.7082557,13.1,3.52,6.59,152.16,1.0,94.0,99102.42,0.0,0.0
2024-10-07T00:00:00Z,2024-10-09T01:00:00Z,52.2700912,0.7082557,12.83,3.26,6.65,153.8,1.0,94.63,99052.68,0.13,0.01
2024-10-07T00:00:00Z,2024-10-09T02:00:00Z,52.2700912,0.7082557,12.78,2.95,6.22,157.9,1.0,94.63,98978.08,1.11,0.0
2024-10-07T00:00:00Z,2024-10-09T03:00:00Z,52.2700912,0.7082557,12.59,3.0,6.26,158.75,1.0,94.95,98953.2,0.05,0.0
2024-10-07T00:00:00Z,2024-10-09T04:00:00Z,52.2700912,0.7082557,12.43,2.95,6.22,161.43,1.0,94.95,98878.6,0.0,0.0
2024-10-07T00:00:00Z,2024-10-09T05:00:00Z,52.2700912,0.7082557,12.27,3.26,6.81,161.19,1.0,95.26,98828.86,0.71,0.0
2024-10-07T00:00:00Z,2024-10-09T06:00:00Z,52.2700912,0.7082557,12.32,3.13,6.49,164.2,1.0,94.95,98779.12,9.89,0.0
2024-10-07T00:00:00Z,2024-10-09T07:00:00Z,52.2700912,0.7082557,12.27,3.08,6.48,167.0,1.0,94.95,98754.26,59.46,0.02
2024-10-07T00:00:00Z,2024-10-09T08:00:00Z,52.2700912,0.7082557,12.86,3.12,4.78,172.39,1.0,92.75,98754.26,124.46,0.65
2024-10-07T00:00:00Z,2024-10-09T09:00:00Z,52.2700912,0.7082557,13.51,2.61,3.6,208.7,1.0,88.67,98754.26,174.92,0.88
2024-10-07T00:00:00Z,2024-10-09T10:00:00Z,52.2700912,0.7082557,13.85,2.21,2.67,253.33,0.97,88.2,98754.26,235.76,0.31
2024-10-07T00:00:00Z,2024-10-09T11:00:00Z,52.2700912,0.7082557,14.33,2.41,2.81,282.07,0.87,86.95,98754.26,203.74,0.41
2024-10-07T00:00:00Z,2024-10-09T12:00:00Z,52.2700912,0.7082557,14.49,2.79,3.3,292.19,0.87,85.06,98754.26,223.96,0.13
2024-10-07T00:00:00Z,2024-10-09T13:00:00Z,52.2700912,0.7082557,14.8,2.58,3.05,297.79,0.77,80.75,98704.52,242.23,0.0
2024-10-07T00:00:00Z,2024-10-09T14:00:00Z,52.2700912,0.7082557,15.16,3.41,4.19,305.51,0.91,76.75,98704.52,160.6,0.05
2024-10-07T00:00:00Z,2024-10-09T15:00:00Z,52.2700912,0.7082557,14.35,3.73,5.05,313.61,0.81,86.63,98754.26,103.22,0.01
2024-10-07T00:00:00Z,2024-10-09T16:00:00Z,52.2700912,0.7082557,14.04,3.2,4.59,320.62,0.78,84.91,98779.12,40.17,0.0
2024-10-07T00:00:00Z,2024-10-09T17:00:00Z,52.2700912,0.7082557,13.45,2.66,4.88,321.58,0.62,87.73,98803.99,0.53,0.0
2024-10-07T00:00:00Z,2024-10-09T18:00:00Z,52.2700912,0.7082557,12.38,2.47,5.49,324.63,0.6,93.69,98828.86,0.75,0.0
2024-10-07T00:00:00Z,2024-10-09T19:00:00Z,52.2700912,0.7082557,11.89,2.62,5.85,332.54,0.78,95.57,98828.86,0.0,0.0
2024-10-07T00:00:00Z,2024-10-09T20:00:00Z,52.2700912,0.7082557,11.78,3.16,6.55,341.73,1.0,97.14,98828.86,1.55,0.0
2024-10-07T00:00:00Z,2024-10-09T21:00:00Z,52.2700912,0.7082557,11.78,3.59,6.57,347.94,1.0,96.51,98803.99,0.0,0.01
2024-10-07T00:00:00Z,2024-10-09T22:00:00Z,52.2700912,0.7082557,11.95,4.28,7.57,347.16,1.0,95.89,98828.86,0.0,0.03
2024-10-07T00:00:00Z,2024-10-09T23:00:00Z,52.2700912,0.7082557,12.16,4.88,8.36,351.71,1.0,93.06,98828.86,0.53,0.04
2024-10-07T00:00:00Z,2024-10-10T00:00:00Z,52.2700912,0.7082557,12.16,4.62,8.03,351.1,1.0,89.3,98878.6,1.46,0.01
2024-10-07T00:00:00Z,2024-10-10T01:00:00Z,52.2700912,0.7082557,12.0,5.0,8.51,342.87,1.0,90.4,98903.47,0.0,0.27
2024-10-07T00:00:00Z,2024-10-10T02:00:00Z,52.2700912,0.7082557,12.05,6.13,10.17,348.91,1.0,90.08,98953.2,0.36,0.04
2024-10-07T00:00:00Z,2024-10-10T03:00:00Z,52.2700912,0.7082557,11.89,7.15,11.79,355.91,1.0,83.81,99002.95,0.0,0.08
2024-10-07T00:00:00Z,2024-10-10T04:00:00Z,52.2700912,0.7082557,11.41,7.2,11.84,353.34,1.0,83.34,99102.42,0.0,0.32
2024-10-07T00:00:00Z,2024-10-10T05:00:00Z,52.2700912,0.7082557,10.92,7.65,12.48,350.64,1.0,82.63,99226.77,0.93,0.11
2024-10-07T00:00:00Z,2024-10-10T06:00:00Z,52.2700912,0.7082557,10.49,8.11,13.11,345.99,1.0,81.14,99351.11,32.84,0.01
2024-10-07T00:00:00Z,2024-10-10T09:00:00Z,52.2700912,0.7082557,10.17,7.5,11.99,339.36,0.89,70.34,99773.88,234.38,0.01
2024-10-07T00:00:00Z,2024-10-10T12:00:00Z,52.2700912,0.7082557,10.92,7.51,10.93,334.24,0.73,58.71,100146.92,160.66,0.04
2024-10-07T00:00:00Z,2024-10-10T15:00:00Z,52.2700912,0.7082557,8.93,6.23,9.64,333.36,1.0,70.38,100420.48,31.07,0.01
2024-10-07T00:00:00Z,2024-10-10T18:00:00Z,52.2700912,0.7082557,7.86,3.49,6.69,313.56,0.94,73.84,100681.61,1.97,0.0
2024-10-07T00:00:00Z,2024-10-10T21:00:00Z,52.2700912,0.7082557,5.28,3.61,8.02,310.64,0.0,81.77,100905.43,2.29,0.0
2024-10-07T00:00:00Z,2024-10-11T00:00:00Z,52.2700912,0.7082557,4.2,3.48,7.7,291.02,0.0,82.08,101029.77,1.72,0.0
2024-10-07T00:00:00Z,2024-10-11T03:00:00Z,52.2700912,0.7082557,3.45,3.43,7.1,272.95,0.0,83.81,101141.68,1.54,0.0
2024-10-07T00:00:00Z,2024-10-11T06:00:00Z,52.2700912,0.7082557,2.8,4.49,9.77,270.94,0.0,88.2,101247.38,111.37,0.0
2024-10-07T00:00:00Z,2024-10-11T09:00:00Z,52.2700912,0.7082557,6.35,5.05,7.22,264.33,0.0,72.29,101396.59,370.61,0.0
2024-10-07T00:00:00Z,2024-10-11T12:00:00Z,52.2700912,0.7082557,10.82,6.02,8.01,258.58,0.13,60.9,101384.16,323.02,0.0
2024-10-07T00:00:00Z,2024-10-11T15:00:00Z,52.2700912,0.7082557,11.89,6.1,9.02,260.97,0.57,52.9,101309.55,59.87,0.0
2024-10-07T00:00:00Z,2024-10-11T18:00:00Z,52.2700912,0.7082557,8.83,3.88,8.68,233.66,0.08,70.32,101309.55,2.28,0.0
2024-10-07T00:00:00Z,2024-10-11T21:00:00Z,52.2700912,0.7082557,7.21,4.3,9.37,226.54,0.0,72.22,101290.9,1.33,0.0
2024-10-07T00:00:00Z,2024-10-12T00:00:00Z,52.2700912,0.7082557,6.35,4.39,9.21,226.75,0.0,80.2,101234.95,,
2024-10-07T00:00:00Z,2024-10-07T00:00:00Z,52.1960768,0.1534462,14.02,4.36,8.21,229.34,0.87,92.75,99500.33,0.0,
2024-10-07T00:00:00Z,2024-10-07T01:00:00Z,52.1960768,0.1534462,13.69,4.45,8.32,242.47,0.94,89.77,99599.8,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T02:00:00Z,52.1960768,0.1534462,12.99,4.55,8.55,239.62,0.51,80.28,99599.8,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T03:00:00Z,52.1960768,0.1534462,12.0,4.16,8.19,231.67,0.99,87.89,99699.28,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T04:00:00Z,52.1960768,0.1534462,11.62,3.14,6.87,216.96,0.89,91.49,99699.28,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T05:00:00Z,52.1960768,0.1534462,11.78,3.13,7.34,213.77,1.0,91.18,99749.02,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T06:00:00Z,52.1960768,0.1534462,11.84,3.18,6.95,204.78,0.78,91.97,99724.15,14.85,0.0
2024-10-07T00:00:00Z,2024-10-07T07:00:00Z,52.1960768,0.1534462,12.05,3.33,7.08,200.1,0.61,92.28,99773.88,88.64,0.0
2024-10-07T00:00:00Z,2024-10-07T08:00:00Z,52.1960768,0.1534462,13.1,5.78,8.9,211.19,0.91,87.89,99848.49,182.1,0.0
2024-10-07T00:00:00Z,2024-10-07T09:00:00Z,52.1960768,0.1534462,14.53,5.07,8.79,214.98,0.61,79.18,99873.36,265.82,0.0
2024-10-07T00:00:00Z,2024-10-07T10:00:00Z,52.1960768,0.1534462,15.66,4.98,8.21,213.34,1.0,72.68,99848.49,297.03,0.0
2024-10-07T00:00:00Z,2024-10-07T11:00:00Z,52.1960768,0.1534462,16.61,5.47,9.09,215.47,1.0,66.16,99848.49,319.2,0.0
2024-10-07T00:00:00Z,2024-10-07T12:00:00Z,52.1960768,0.1534462,17.47,5.09,8.16,211.96,0.37,63.41,99823.62,336.5,0.0
2024-10-07T00:00:00Z,2024-10-07T13:00:00Z,52.1960768,0.1534462,18.18,4.77,7.56,211.42,0.39,58.86,99798.76,328.29,0.0
2024-10-07T00:00:00Z,2024-10-07T14:00:00Z,52.1960768,0.1534462,18.43,4.72,7.58,207.57,0.06,59.02,99798.76,271.7,0.0
2024-10-07T00:00:00Z,2024-10-07T15:00:00Z,52.1960768,0.1534462,18.45,4.34,7.27,197.59,0.4,57.3,99749.02,173.42,0.0
2024-10-07T00:00:00Z,2024-10-07T16:00:00Z,52.1960768,0.1534462,17.62,4.31,7.62,191.11,0.2,61.37,99749.02,62.43,0.0
2024-10-07T00:00:00Z,2024-10-07T17:00:00Z,52.1960768,0.1534462,16.2,3.17,6.46,184.08,0.05,70.28,99724.15,1.95,0.0
2024-10-07T00:00:00Z,2024-10-07T18:00:00Z,52.1960768,0.1534462,14.54,2.65,6.81,175.88,0.13,79.18,99749.02,0.36,0.0
2024-10-07T00:00:00Z,2024-10-07T19:00:00Z,52.1960768,0.1534462,13.4,2.51,6.84,166.68,0.18,87.1,99724.15,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T20:00:00Z,52.1960768,0.1534462,12.75,2.02,5.8,165.94,0.78,89.61,99749.02,0.0,0.0
2024-10-07T00:00:00Z,2024-10-07T21:00:00Z,52.1960768,0.1534462,12.27,2.01,6.06,153.54,1.0,89.61,99724.15,0.31,0.0
2024-10-07T00:00:00Z,2024-10-07T22:00:00Z,52.1960768,0.1534462,12.21,1.89,5.96,141.59,1.0,89.77,99649.54,0.0,0.09
2024-10-07T00:00:00Z,2024-10-07T23:00:00Z,52.1960768,0.1534462,12.59,2.19,6.29,136.04,1.0,88.98,99574.93,0.71,2.63
2024-10-07T00:00:00Z,2024-10-08T00:00:00Z,52.1960768,0.1534462,12.73,1.62,4.69,134.11,1.0,93.38,99550.06,0.05,3.06
2024-10-07T00:00:00Z,2024-10-08T01:00:00Z,52.1960768,0.1534462,12.83,2.11,4.96,119.47,0.97,94.95,99525.2,0.0,0.14
2024-10-07T00:00:00Z,2024-10-08T02:00:00Z,52.1960768,0.1534462,13.16,2.38,5.6,135.31,0.94,94.0,99450.59,0.27,0.18
2024-10-07T00:00:00Z,2024-10-08T03:00:00Z,52.1960768,0.1534462,13.21,2.66,6.12,146.09,1.0,94.63,99400.85,0.0,0.06
2024-10-07T00:00:00Z,2024-10-08T04:00:00Z,52.1960768,0.1534462,13.26,3.18,6.71,155.41,1.0,94.95,99351.11,0.05,0.0
2024-10-07T00:00:00Z,2024-10-08T05:00:00Z,52.1960768,0.1534462,13.1,3.06,6.51,171.78,1.0,94.63,99351.11,0.93,0.0
2024-10-07T00:00:00Z,2024-10-08T06:00:00Z,52.1960768,0.1534462,12.89,2.7,6.16,187.41,1.0,94.0,99351.11,10.73,0.0
2024-10-07T00:00:00Z,2024-10-08T07:00:00Z,52.1960768,0.1534462,12.81,2.48,5.9,178.9,0.75,93.69,99425.72,78.75,0.0
2024-10-07T00:00:00Z,2024-10-08T08:00:00Z,52.1960768,0.1534462,13.69,2.79,5.2,167.67,0.9,90.71,99450.59,133.06,0.0
2024-10-07T00:00:00Z,2024-10-08T09:00:00Z,52.1960768,0.1534462,14.81,3.78,6.29,166.16,0.83,84.59,99450.59,187.78,0.51
2024-10-07T00:00:00Z,2024-10-08T10:00:00Z,52.1960768,0.1534462,15.25,4.5,7.55,182.99,0.85,83.02,99475.45,281.16,0.2
2024-10-07T00:00:00Z,2024-10-08T11:00:00Z,52.1960768,0.1534462,16.24,4.41,7.08,183.89,0.62,77.93,99425.72,350.06,0.03
2024-10-07T00:00:00Z,2024-10-08T12:00:00Z,52.1960768,0.1534462,17.34,4.64,7.33,195.49,0.65,70.32,99400.85,313.84,0.05
2024-10-07T00:00:00Z,2024-10-08T13:00:00Z,52.1960768,0.1534462,17.59,4.58,7.38,198.49,0.43,67.69,99400.85,312.24,0.0
2024-10-07T00:00:00Z,2024-10-08T14:00:00Z,52.1960768,0.1534462,17.66,4.78,7.65,194.46,0.27,65.77,99351.11,266.35,0.0
2024-10-07T00:00:00Z,2024-10-08T15:00:00Z,52.1960768,0.1534462,17.63,4.63,7.81,194.89,0.4,64.12,99351.11,157.54,0.0
2024-10-07T00:00:00Z,2024-10-08T16:00:00Z,52.1960768,0.1534462,16.97,4.57,8.13,191.78,0.57,65.3,99326.24,50.86,0.0
2024-10-07T00:00:00Z,2024-10-08T17:00:00Z,52.1960768,0.1534462,15.81,3.7,7.15,184.18,1.0,72.49,99326.24,1.38,0.0
2024-10-07T00:00:00Z,2024-10-08T18:00:00Z,52.1960768,0.1534462,14.72,2.88,6.86,163.82,1.0,78.87,99301.38,0.05,0.0
2024-10-07T00:00:00Z,2024-10-08T19:00:00Z,52.1960768,0.1534462,14.15,3.23,7.07,152.0,1.0,83.96,99251.63,0.0,0.02
2024-10-07T00:00:00Z,2024-10-08T20:00:00Z,52.1960768,0.1534462,13.94,3.52,7.23,155.62,1.0,87.1,99226.77,0.18,0.0
2024-10-07T00:00:00Z,2024-10-08T21:00:00Z,52.1960768,0.1534462,13.77,3.49,7.07,155.86,1.0,88.98,99201.9,0.0,0.0
2024-10-07T00:00:00Z,2024-10-08T22:00:00Z,52.1960768,0.1534462,13.56,3.2,6.73,153.69,1.0,90.4,99177.03,0.0,0.0
2024-10-07T00:00:00Z,2024-10-08T23:00:00Z,52.1960768,0.1534462,13.37,3.02,6.47,149.16,1.0,91.81,99102.42,1.77,0.0
2024-10-07T00:00:00Z,2024-10-09T00:00:00Z,52.1960768,0.1534462,13.32,2.84,6.2,144.99,1.0,91.97,99052.68,0.05,0.0
2024-10-07T00:00:00Z,2024-10-09T01:00:00Z,52.1960768,0.1534462,13.13,2.75,6.14,144.62,1.0,92.59,99002.95,0.0,0.0
2024-10-07T00:00:00Z,2024-10-09T02:00:00Z,52.1960768,0.1534462,12.86,2.75,6.41,148.84,1.0,93.69,98928.34,1.51,0.0
2024-10-07T00:00:00Z,2024-10-09T03:00:00Z,52.1960768,0.1534462,12.81,2.75,6.28,143.92,1.0,93.69,98878.6,0.36,0.02
2024-10-07T00:00:00Z,2024-10-09T04:00:00Z,52.1960768,0.1534462,12.75,2.56,5.82,148.06,1.0,93.38,98828.86,0.0,0.34
2024-10-07T00:00:00Z,2024-10-09T05:00:00Z,52.1960768,0.1534462,12.64,2.57,5.84,144.21,1.0,93.69,98779.12,0.0,0.0
2024-10-07T00:00:00Z,2024-10-09T06:00:00Z,52.1960768,0.1534462,12.38,2.44,5.71,151.27,1.0,94.32,98754.26,9.89,0.02
2024-10-07T00:00:00Z,2024-10-09T07:00:00Z,52.1960768,0.1534462,12.27,2.05,5.06,161.58,1.0,94.63,98754.26,56.89,0.11
2024-10-07T00:00:00Z,2024-10-09T08:00:00Z,52.1960768,0.1534462,12.78,1.54,3.2,180.0,1.0,93.06,98754.26,106.55,0.69
2024-10-07T00:00:00Z,2024-10-09T09:00:00Z,52.1960768,0.1534462,13.51,1.6,2.19,242.15,0.92,90.24,98754.26,184.59,0.41
2024-10-07T00:00:00Z,2024-10-09T10:00:00Z,52.1960768,0.1534462,14.15,2.04,2.62,285.03,0.84,87.1,98754.26,232.61,0.32
2024-10-07T00:00:00Z,2024-10-09T11:00:00Z,52.1960768,0.1534462,14.63,2.2,2.83,305.02,0.85,83.18,98754.26,216.38,0.21
2024-10-07T00:00:00Z,2024-10-09T12:00:00Z,52.1960768,0.1534462,14.76,2.34,3.08,315.09,0.87,82.0,98754.26,201.79,0.17
2024-10-07T00:00:00Z,2024-10-09T13:00:00Z,52.1960768,0.1534462,14.9,2.46,3.26,316.53,0.86,82.16,98754.26,178.02,0.11
2024-10-07T00:00:00Z,2024-10-09T14:00:00Z,52.1960768,0.1534462,14.94,2.59,3.51,319.23,0.85,80.83,98779.12,166.9,0.09
2024-10-07T00:00:00Z,2024-10-09T15:00:00Z,52.1960768,0.1534462,14.92,2.84,4.15,326.91,0.76,81.3,98754.26,109.7,0.02
2024-10-07T00:00:00Z,2024-10-09T16:00:00Z,52.1960768,0.1534462,14.77,2.72,4.22,332.89,0.83,79.81,98779.12,35.3,0.06
2024-10-07T00:00:00Z,2024-10-09T17:00:00Z,52.1960768,0.1534462,13.8,2.19,4.07,332.76,0.79,87.42,98828.86,1.33,0.01
2024-10-07T00:00:00Z,2024-10-09T18:00:00Z,52.1960768,0.1534462,13.05,2.13,4.88,339.67,0.81,91.18,98853.73,0.0,0.0
2024-10-07T00:00:00Z,2024-10-09T19:00:00Z,52.1960768,0.1534462,12.48,2.12,5.19,346.84,0.73,94.63,98853.73,1.86,0.0
2024-10-07T00:00:00Z,2024-10-09T20:00:00Z,52.1960768,0.1534462,12.32,3.11,6.94,353.95,0.94,95.26,98853.73,0.0,0.02
2024-10-07T00:00:00Z,2024-10-09T21:00:00Z,52.1960768,0.1534462,12.27,3.71,7.16,352.96,1.0,94.63,98853.73,0.0,0.03
2024-10-07T00:00:00Z,2024-10-09T22:00:00Z,52.1960768,0.1534462,12.43,4.9,9.1,358.2,1.0,91.81,98878.6,0.49,0.07
2024-10-07T00:00:00Z,2024-10-09T23:00:00Z,52.1960768,0.1534462,12.27,5.28,9.63,353.95,1.0,90.08,98903.47,0.0,0.02
2024-10-07T00:00:00Z,2024-10-10T00:00:00Z,52.1960768,0.1534462,12.16,5.2,9.58,352.77,1.0,84.75,98978.08,2.17,0.05
